titulo,autoria,link,fonte,data
Estudo dá novas pistas sobre a causa de doença inflamatória intestinal grave,Lucas Rocha,https://web.archive.org/web/20230427000632/https://www.cnnbrasil.com.br/saude/estudo-da-novas-pistas-sobre-a-causa-de-doenca-inflamatoria-intestinal-grave/,cnn, 26/04/2023 às 04:00 
Kim Kardashian considera largar fama para se dedicar à carreira de advogada,Brenda Mendes,https://web.archive.org/web/20230427000632/https://www.cnnbrasil.com.br/entretenimento/kim-kardashian-considera-largar-fama-para-se-dedicar-a-carreira-de-advogada/,cnn, 26/04/2023 às 18:22 | Atualizado 26/04/2023 às 18:23 
Emirados Árabes formalizam decisão de extraditar Thiago Brennand ao Brasil,Mathias Brotero | Carolina Figueiredo,https://web.archive.org/web/20230427000632/https://www.cnnbrasil.com.br/nacional/emirados-arabes-formalizam-decisao-de-extraditar-thiago-brennand-ao-brasil/,cnn, 26/04/2023 às 19:42 
Baleia-jubarte de 9 metros é encontrada morta no litoral de Santa Catarina,Laura Slobodeicov | Lucas Schroeder,https://web.archive.org/web/20230427000632/https://www.cnnbrasil.com.br/nacional/baleia-jubarte-de-9-metros-e-encontrada-morta-no-litoral-de-sc/,cnn, 26/04/2023 às 11:47 | Atualizado 26/04/2023 às 11:48 
“Black Mirror”: Netflix anuncia nova temporada para junho,Yara Guerra,https://web.archive.org/web/20230427000632/https://www.cnnbrasil.com.br/entretenimento/black-mirror-netflix-anuncia-nova-temporada-para-junho/,cnn, 26/04/2023 às 18:32 
"Após onze anos, Scarlett Johansson encerra parceria com a Marvel",Leticia Pazero,https://web.archive.org/web/20230427000632/https://www.cnnbrasil.com.br/entretenimento/onze-anos-apos-estreia-como-viuva-negra-scarlett-johansson-encerra-parceria-com-a-marvel/,cnn, 26/04/2023 às 19:20 
Quem é Wes Anderson? Conheça o cineasta que virou trend nas redes sociais,Giovana Rampini,https://web.archive.org/web/20230427000632/https://www.cnnbrasil.com.br/entretenimento/quem-e-wes-anderson-conheca-o-cineasta-que-virou-trend-nas-redes-sociais/,cnn, 26/04/2023 às 19:01 
Ministro da Agricultura não deve ir a evento com presença prevista de Bolsonaro,Gustavo Uribe,https://web.archive.org/web/20230427000632/https://www.cnnbrasil.com.br/politica/ministro-da-agricultura-nao-deve-participar-da-agrishow-que-tem-presenca-prevista-de-bolsonaro/,cnn, 26/04/2023 às 08:03 
Janja aceita convite para coordenar rede de inclusão e combate à desigualdade,Da CNN,https://web.archive.org/web/20230427000632/https://www.cnnbrasil.com.br/politica/janja-aceita-convite-para-coordenar-rede-de-inclusao-e-combate-a-desigualdade-de-organizacao-internacional/,cnn, 26/04/2023 às 13:43 
Governo exonera 29 servidores do Gabinete de Segurança Institucional; veja lista,Da CNN,https://web.archive.org/web/20230427000632/https://www.cnnbrasil.com.br/politica/ministro-interino-do-gsi-exonera-29-servidores-apos-lula-pedir-renovacao/,cnn, 26/04/2023 às 17:38 | Atualizado 26/04/2023 às 18:17 
Lula deve manter GSI com militar à frente; decisão será tomada nos próximos dias,Teo Cury | Tainá Falcão,https://web.archive.org/web/20230427000632/https://www.cnnbrasil.com.br/politica/lula-deve-manter-gsi-com-militar-a-frente-decisao-sera-tomada-nos-proximos-dias/,cnn, 26/04/2023 às 12:07 | Atualizado 26/04/2023 às 13:48 
"Votação de urgência não é ""um atropelo"", diz integrante da Abradep",Bárbara Brambila,https://web.archive.org/web/20230427000632/https://www.cnnbrasil.com.br/politica/votacao-de-urgencia-do-pl-das-fake-news-nao-e-um-atropelo-diz-membro-da-abradep/,cnn, 26/04/2023 às 13:41 | Atualizado 27/04/2023 às 20:54 
"Em movimento histórico, papa permite que mulheres votem em sínodo pela 1ª vez",Philip Pullella,https://web.archive.org/web/20230427000632/https://www.cnnbrasil.com.br/internacional/papa-francisco-permite-que-mulheres-votem-no-sinodo-de-bispos/,cnn, 26/04/2023 às 14:06 | Atualizado 26/04/2023 às 14:17 
Homem morre após competir na Maratona de Londres; causa ainda não foi revelada,da Reuters,https://web.archive.org/web/20230427000632/https://www.cnnbrasil.com.br/esportes/homem-morre-apos-competir-maratona-londres/,cnn, 26/04/2023 às 12:04 | Atualizado 26/04/2023 às 18:42 
"Cruz Vermelha: desaparecidos por ""seita de jejum"" no Quênia passam de 300 ",Duncan Miriri ,https://web.archive.org/web/20230427000632/https://www.cnnbrasil.com.br/internacional/cruz-vermelha-desaparecidos-por-seita-de-jejum-no-quenia-passam-de-300/,cnn, 26/04/2023 às 18:20 | Atualizado 26/04/2023 às 18:21 
"Guaidó atravessa fronteira com a Colômbia a pé, é expulso pelo governo e vai para Miami",Da Reuters,https://web.archive.org/web/20230427000632/https://www.cnnbrasil.com.br/internacional/guaido-atravessa-fronteira-com-a-colombia-a-pe-e-expulso-pelo-governo-e-vai-para-miami/,cnn, 26/04/2023 às 02:35 | Atualizado 26/04/2023 às 02:36 
Quatro brasileiros estão entre os jovens mais promissores do futebol; veja lista,Leonardo Parrela,https://web.archive.org/web/20230427000632/https://www.cnnbrasil.com.br/esportes/quatro-brasileiros-na-lista-dos-jovens-promissores-futebol/,cnn, 26/04/2023 às 13:30 | Atualizado 26/04/2023 às 13:33 
"Imposto sobre produtos de Shein e Shopee será cobrado na compra, diz Fazenda à CNN",Danilo Moliterno,https://web.archive.org/web/20230427000632/https://www.cnnbrasil.com.br/economia/imposto-sobre-produtos-de-shein-shopee-e-aliexpress-sera-cobrado-na-compra-confirma-fazenda-a-cnn/,cnn, 26/04/2023 às 18:28 
"Canadense encontra câmera escondida em banheiro de Airbnb: ""Envergonhada""",Andressa Persan,https://web.archive.org/web/20230427000632/https://www.cnnbrasil.com.br/entretenimento/canadense-encontra-camera-escondida-em-banheiro-de-airbnb-envergonhada/,cnn, 26/04/2023 às 16:16 
"Paraguai: candidato que pediu morte de ""100 mil brasileiros bandidos"" sobe em pesquisa",Léo Lopes,https://web.archive.org/web/20230427000632/https://www.cnnbrasil.com.br/internacional/eleicoes-no-paraguai-candidato-que-pediu-morte-de-100-mil-brasileiros-bandidos-da-salto-em-pesquisa/,cnn, 26/04/2023 às 14:00 | Atualizado 26/04/2023 às 14:01 
"""Choros intensos e ininterruptos"", diz psiquiatra sobre Torres na cadeia",Elijonas Maia | Lucas Mendes,https://web.archive.org/web/20230427000632/https://www.cnnbrasil.com.br/politica/choros-intensos-e-ininterruptos-diz-psiquiatra-sobre-anderson-torres-na-cadeia/,cnn, 26/04/2023 às 16:00 | Atualizado 26/04/2023 às 16:06 
Conheça o hotel que é um dos principais hotspots do Rio de Janeiro,Tina Bini,https://web.archive.org/web/20230427000632/https://www.cnnbrasil.com.br/viagemegastronomia/viagem/hotel-fasano-segue-como-um-dos-principais-hotspots-no-rio-com-atendimento-impecavel-e-gastronomia-reconfortante/,cnn,"
                            26/04/2023 às 11:44                        "
Justiça determina suspensão do Telegram e aplica multa de R$ 1 milhão por dia,Da CNN,https://web.archive.org/web/20230427000632/https://www.cnnbrasil.com.br/nacional/justica-federal-manda-suspender-telegram-temporariamente-e-aplica-multa-de-r-1-milhao-por-dia/,cnn, 26/04/2023 às 15:50 | Atualizado 26/04/2023 às 16:17 
Projeto da bancada ruralista contrapõe UE e pode criar barreiras por reciprocidade ambiental,Daniel Rittner,https://web.archive.org/web/20230427000632/https://www.cnnbrasil.com.br/economia/projeto-da-bancada-ruralista-contrapoe-ue-e-pode-criar-barreiras-por-reciprocidade-ambiental/,cnn, 26/04/2023 às 10:54 | Atualizado 26/04/2023 às 10:57 
Advogados de filho de Biden se reúnem com Departamento de Justiça ,Paula Reid | Evan Perez | Aileen Graef | Steven Williams,https://web.archive.org/web/20230427000632/https://www.cnnbrasil.com.br/internacional/advogados-de-hunter-biden-se-reunem-com-departamento-de-justica/,cnn, 26/04/2023 às 18:01 | Atualizado 26/04/2023 às 18:03 
Antonov desmente governo de São Paulo e diz não ter representante no Brasil,Da CNN,https://web.archive.org/web/20230427000632/https://www.cnnbrasil.com.br/economia/antonov-desmente-governo-de-sp-e-diz-nao-ter-representante-no-brasil/,cnn, 26/04/2023 às 17:41 | Atualizado 26/04/2023 às 18:02 
"""Mudança no FGTS encarece crédito e pode inviabilizar moradia aos mais pobres""",Renata Souza,https://web.archive.org/web/20230427000632/https://www.cnnbrasil.com.br/economia/mudanca-no-fgts-encarece-credito-e-pode-inviabilizar-aquisicao-de-moradia-aos-mais-pobres-diz-economista/,cnn, 26/04/2023 às 12:07 | Atualizado 26/04/2023 às 13:25 
Alemanha diz que caças russos foram interceptados em região monitorada pela Otan,Chris Stern,https://web.archive.org/web/20230427000632/https://www.cnnbrasil.com.br/internacional/cacas-russos-sao-interceptados-em-regiao-monitorada-pela-otan-diz-alemanha/,cnn, 26/04/2023 às 13:08 | Atualizado 26/04/2023 às 13:09 
Câmeras mostram ministro do GSI no Palácio do Planalto durante ataques do 8/1,Leandro Magalhães,https://web.archive.org/web/20230423000705/https://www.cnnbrasil.com.br/politica/exclusivo-cameras-mostram-ministro-do-gsi-no-palacio-do-planalto-durante-ataques-do-8-de-janeiro/,cnn, 19/04/2023 às 10:02 | Atualizado 19/04/2023 às 10:34 
Eclipse solar híbrido atrai atenção de milhares de pessoas na Ásia e na Oceania,Lewis Jackson,https://web.archive.org/web/20230423000705/https://www.cnnbrasil.com.br/internacional/eclipse-solar-hibrido-chama-atencao-de-milhares-na-asia-e-oceania-veja-imagens/,cnn, 20/04/2023 às 08:44 | Atualizado 20/04/2023 às 08:46 
Outra bomba é encontrada em cidade da Rússia atingida acidentalmente pelos russos,Daria Tarasova,https://web.archive.org/web/20230423000705/https://www.cnnbrasil.com.br/internacional/outra-bomba-e-encontrada-em-belgorod-cidade-da-russia-atingida-acidentalmente-pelos-russos/,cnn, 22/04/2023 às 16:11 
Apple mantém compromisso de investimentos na Índia e abre segunda loja no país,Manveena Suri | Michelle Toh,https://web.archive.org/web/20230423000705/https://www.cnnbrasil.com.br/economia/apple-mantem-compromisso-de-investimentos-na-india-e-abre-segunda-loja-no-pais/,cnn, 20/04/2023 às 10:20 
Portugal confirma parceria para produção de aeronave da Embraer no padrão da Otan,Priscila Yazbek | Fernanda Pinotti,https://web.archive.org/web/20230423000705/https://www.cnnbrasil.com.br/economia/portugal-confirma-parceria-para-producao-da-aeronave-super-tucano-da-embraer-no-padrao-da-otan/,cnn, 22/04/2023 às 17:08 
Prato escolhido para coroação de Charles III diz tudo que precisamos saber sobre o rei,Holly Thomas,https://web.archive.org/web/20230423000705/https://www.cnnbrasil.com.br/internacional/opiniao-por-que-o-prato-escolhido-para-a-coroacao-de-charles-iii-diz-tudo-que-precisamos-saber-sobre-o-rei/,cnn, 21/04/2023 às 14:01 
Whatsapp permitirá salvar mensagens temporárias; saiba como fazer,Da CNN,https://web.archive.org/web/20230423000705/https://www.cnnbrasil.com.br/tecnologia/whatsapp-permitira-salvar-mensagens-temporarias-saiba-como-fazer/,cnn, 21/04/2023 às 12:20 | Atualizado 21/04/2023 às 12:22 
Chuva de meteoros Lyrid atingirá seu pico neste domingo à noite; confira como ver,Da CNN em Espanhol,https://web.archive.org/web/20230423000705/https://www.cnnbrasil.com.br/tecnologia/chuva-de-meteoros-lyrid-atingira-seu-pico-neste-domingo-a-noite-confira-como-ver/,cnn, 22/04/2023 às 19:35 | Atualizado 22/04/2023 às 19:37 
"Diversidade, inclusão e entretenimento",Da CNN,https://web.archive.org/web/20230423000705/https://www.cnnbrasil.com.br/entretenimento/mauricio-pestana-diversidade-inclusao-e-entretenimento/,cnn, 22/04/2023 às 01:26 
"Dia dos Povos Indígenas: novo nome abandona termo inapropriado, diz secretário",Amanda Garcia,https://web.archive.org/web/20230423000705/https://www.cnnbrasil.com.br/nacional/dia-dos-povos-indigenas-novo-nome-abandona-termo-inapropriado-diz-secretario/,cnn, 18/04/2023 às 09:17 | Atualizado 18/04/2023 às 09:43 
"“Sou totalmente inocente, não fiz nada”, diz Cuca sobre caso de estupro; veja",Luccas Oliveira,https://web.archive.org/web/20230423000705/https://www.cnnbrasil.com.br/esportes/sou-totalmente-inocente-nao-fiz-nada-diz-cuca-sobre-caso-de-estupro/,cnn, 21/04/2023 às 17:44 | Atualizado 21/04/2023 às 19:23 
"Minha luta é para que o velho prove que é capaz, diz youtuber de 85 anos",Amanda Garcia,https://web.archive.org/web/20230423000705/https://www.cnnbrasil.com.br/entretenimento/minha-luta-e-para-que-o-velho-prove-que-e-capaz-diz-youtuber-de-85-anos/,cnn, 20/04/2023 às 09:19 | Atualizado 20/04/2023 às 09:20 
"Vice-artilheiro do Fluminense, Nino destaca trabalho de Diniz: “Na ponta dos cacos”",Guilherme Abrahão,https://web.archive.org/web/20230423000705/https://www.cnnbrasil.com.br/esportes/vice-artilheiro-do-fluminense-nino-destaca-trabalho-de-diniz-na-ponta-dos-cacos/,cnn, 22/04/2023 às 18:51 
"Quando você dá maconha pra um verme, ele fica com fome",Katie Hunt,https://web.archive.org/web/20230423000705/https://www.cnnbrasil.com.br/saude/quando-voce-da-maconha-pra-um-verme-ele-fica-com-fome-diz-estudo/,cnn, 21/04/2023 às 10:49 
Opinião: até onde vai o compromisso dos clubes com causas sociais?,Stephanie Alves,https://web.archive.org/web/20230423000705/https://www.cnnbrasil.com.br/esportes/opiniao-ate-onde-vai-o-compromissos-de-clubes-com-causas-sociais/,cnn, 22/04/2023 às 09:00 
Por que imunizar todo ano? Confira 10 perguntas e respostas sobre a vacina da gripe,Lucas Rocha,https://web.archive.org/web/20230423000705/https://www.cnnbrasil.com.br/saude/por-que-imunizar-todo-ano-confira-10-perguntas-e-respostas-sobre-a-vacina-da-gripe/,cnn, 22/04/2023 às 04:00 
"Discurso antivacina na pandemia afetou outros imunizantes, diz OMS",Da CNN,https://web.archive.org/web/20230423000705/https://www.cnnbrasil.com.br/saude/discurso-antivacina-na-pandemia-afetou-outros-imunizantes-diz-oms/,cnn, 22/04/2023 às 12:51 | Atualizado 22/04/2023 às 13:10 
"Mulheres negras devem fazer rastreamento para câncer de mama mais jovens, diz estudo",Jacqueline Howard,https://web.archive.org/web/20230423000705/https://www.cnnbrasil.com.br/saude/mulheres-negras-devem-fazer-rastreamento-para-cancer-de-mama-mais-jovens-diz-estudo/,cnn, 19/04/2023 às 15:35 | Atualizado 19/04/2023 às 15:41 
Advogado usa ChatGPT pra fazer petição e é multado pelo TSE,Agência Brasil,https://web.archive.org/web/20230423000705/https://www.cnnbrasil.com.br/nacional/advogado-usa-chatgpt-pra-fazer-peticao-e-e-multado-pelo-tse/,cnn, 21/04/2023 às 21:01 
Ex-mulher do perito Ricardo Molina relata relacionamento abusivo e divulga ameaças,Fernanda Pinotti,https://web.archive.org/web/20230423000705/https://www.cnnbrasil.com.br/nacional/ex-mulher-do-perito-ricardo-molina-relata-relacionamento-abusivo-e-divulga-audios-e-videos-com-ameacas/,cnn, 21/04/2023 às 18:56 | Atualizado 21/04/2023 às 21:05 
Botafogo ganha concorrência da Espanha por James Rodríguez,Guilherme Abrahão,https://web.archive.org/web/20230423000705/https://www.cnnbrasil.com.br/esportes/botafogo-ganha-concorrencia-da-espanha-por-james-rodriguez/,cnn, 22/04/2023 às 14:41 
Tomás Bertoni contesta Justiça e diz que liminar contra Titi Müller jamais foi cumprida,Da CNN,https://web.archive.org/web/20230423000705/https://www.cnnbrasil.com.br/entretenimento/defesa-de-tomas-bertoni-contesta-decisao-da-justica-e-diz-que-liminar-contra-titi-muller-jamais-foi-cumprida/,cnn, 21/04/2023 às 11:57 | Atualizado 21/04/2023 às 20:33 
Câncer de intestino se torna mais comum em grupos de pessoas mais jovens,Lucas Rocha,https://web.archive.org/web/20230423000705/https://www.cnnbrasil.com.br/saude/cancer-de-intestino-se-torna-mais-comum-em-grupos-de-pessoas-mais-jovens/,cnn, 21/04/2023 às 11:35 
Viih Tube publica relato de parto nas redes sociais e diz que “rota mudou”,Leticia Pazero,https://web.archive.org/web/20230423000705/https://www.cnnbrasil.com.br/entretenimento/viih-tube-publica-relato-de-parto-nas-redes-sociais-e-diz-que-rota-mudou/,cnn, 21/04/2023 às 19:28 
Entenda o que muda com alteração na Lei Maria da Penha sancionada por Lula,Amanda Garcia,https://web.archive.org/web/20230423000705/https://www.cnnbrasil.com.br/politica/entenda-o-que-muda-com-alteracao-na-lei-maria-da-penha-sancionada-por-lula/,cnn, 21/04/2023 às 09:40 | Atualizado 21/04/2023 às 09:41 
"Bruna Biancardi, namorada de Neymar, revela detalhes de sua gravidez",Leticia Pazero,https://web.archive.org/web/20230423000705/https://www.cnnbrasil.com.br/entretenimento/bruna-biancardi-namorada-de-neymar-revela-detalhes-de-sua-gravidez/,cnn, 21/04/2023 às 18:02 
"O que esperar de ""Peter Pan & Wendy"", live-action que chega às telas",Hanna Rantala,https://web.archive.org/web/20230423000705/https://www.cnnbrasil.com.br/entretenimento/o-que-esperar-de-peter-pan-wendy-live-action-que-chega-as-telas/,cnn, 21/04/2023 às 12:20 
Fortes chuvas causam alagamentos e deslizamentos no litoral da Bahia,Estadão Conteúdo,https://web.archive.org/web/20230423000705/https://www.cnnbrasil.com.br/nacional/fortes-chuvas-causam-alagamentos-e-deslizamentos-no-litoral-da-bahia/,cnn, 22/04/2023 às 17:30 
Leia a íntegra do depoimento do ex-ministro Gonçalves Dias à PF,Pedro Teixeira | Lucas Mendes,https://web.archive.org/web/20230423000705/https://www.cnnbrasil.com.br/politica/veja-a-integra-do-depoimento-do-ex-ministro-goncalves-dias-a-pf/,cnn, 21/04/2023 às 20:46 | Atualizado 21/04/2023 às 22:41 
Janja é vista fazendo compras em loja de luxo em Portugal,Da CNN,https://web.archive.org/web/20230423000705/https://www.cnnbrasil.com.br/politica/janja-e-vista-fazendo-compras-em-loja-de-luxo-em-portugal/,cnn, 21/04/2023 às 23:06 | Atualizado 21/04/2023 às 23:08 
"Ex-ministro diz que, se tivesse visto, prenderia major que deu água a invasores do Planalto",Douglas Porto | Lucas Mendes | Pedro Teixeira,https://web.archive.org/web/20230423000705/https://www.cnnbrasil.com.br/politica/a-pf-ex-ministro-diz-que-se-tivesse-visto-teria-prendido-major-que-deu-agua-a-invasores-do-planalto/,cnn, 21/04/2023 às 21:49 | Atualizado 22/04/2023 às 00:43 
